menu_seq,menu_name
30283,"💍결혼운: 그 사람과 결혼까지 갈 수 있을까?#솔로 #커플 #재회 #썸 #짝사랑 #지인까지 (7카드, 7000자)"
28433,"[5단계 다시, 연애] 다시 헤어지지 않는 방법"
26441,썸남의 욕정에 불을 지필 포인트와 속궁합 미리보기!
25789,그 사람 나에게 진심일까?
32261,그 사람의 숨겨진 진심 심층 분석
25981,미래에 다가올 행운
21141,(추천할인) 이상형과 만날 확률 계산기
32590,지금 날 좋아하는 두 사람은?
39357,"[사주(四柱)와타로] 다가올 인연의 이미지는?❤️🩷나는 도화살(桃花煞), 홍염살(紅艶煞)이 있을까?"
30643,자꾸만 헷갈리게 하는 그 사람의 속마음
25407,곧 당신께 새롭게 다가올 필연적 사랑은?
2171,직장 동료와 잘 지내는 법
31402,앞으로 그 사람은 너에게 이렇게 행동할 거야!
38961,상대방에게 다른 이성이 있을까요?💋❤️‍🩹#타로라포
33605,지금 그 사람이 나에게 느끼는 감정
26292,그 사람은 나를 그리워할까?
26499,멀어진 그 사람과 다시 만날 운명일까?
47539,[특별할인] 2025년 놓치면 안 될 3번의 기회
39424,[깜짝 타임세일] 인생 피는 필승 사주 : 내 인생 언제 필까? + 필승 개운법 일주 풀이
32136,그 사람 좋은 인연일까 나쁜 인연일까?
26279,걔는 나를 연애 상대로 볼까? | 유히로
28271,내 인생 총운을 알아봅시다
26250,그 사람의 속마음을 알려줄게!
27381,전 연인과 재회할 수 있을까?
26088,그 사람은 나를 어떻게 생각할까?
19556,2022년 2월 운세 보고서
32793,이성들이 끌려하는 {{이름}}의 사주 속 차밍포인트는?
24076,2023년 나에게 찾아올 12가지 행운 | 마리
26775,솔로 탈출할 수 있을까?
30247,그 사람과 너의 연애 운을 읽어줄게!
33632,멀어진 그 사람 속마음과 다시 만날 가능성은?
32029,"그 사람은 나에게 언제, 어떻게 다가올까?"
30314,그 사람과 너의 연애 흐름을 알려줄게!
18978,한정판 굿즈 구경하기
28863,"그 사람 속마음, 앞으로 우리 관계는?"
31870,현재 그 사람도 나를 좋아할까?
26095,그 사람과 다시 만나게 될까?
32495,"🥲이별운: 그 사람이 솔직하게 말하지 않은 우리가 헤어진 진짜 이유 🥲 , 재회하고 싶을까? 된다면 시기까지 (7카드,9700자)"
30051,반드시 성공하는 내 사랑 연애공략법
26401,밀당일까 아닐까? 속마음을 알려줘!
21668,[행운 룰렛] 2022년 하반기 운세 보고서
25748,그사람의 속마음& 행동력을 알아보자!
33681,그 사람과의 미래: 한 달 안에 생기는 일
28135,"올 해 안에, 내가 원하는 그 사람을 만날 수 있을까?"
25925,새로운 인연 미리 보기
28700,그 사람은 날 어떻게 보고 있을까?
32134,그 사람이 너에게 품은 감정을 말해줄게!
2407,내가 사장이 된다면?
21568,[목표 이벤트 전용] 2022년 하반기 운세 보고서
26280,먼저 연락 올 확률은? | 유히로
36496,너는 왜 망설이고 있니?
26470,이 사랑의 결말은?
32111,그 사람과 나의 관계 흐름은 어떻게 될까?
30943,앞으로 그 사람은 나에게 어떻게 행동할까?
26405,그 사람은 앞으로 이렇게 행동할 거야!
35725,[패키지] 플러팅 고수가 되는 방법
26447,간단 속마음운 : 30일 동안 그 사람의 속마음
28796,너를 향한 그 사람의 속마음을 말해줄게!
31443,나를 향한 그 사람의 진심은 뭘까?
27741,너를 향한 그 사람의 감정을 말해줄게!
25966,그 남자가 느낀 내 첫인상! #현재 속마음 #앞으로 보일 행동
29760,우리는 운명일까?
30000,그사람이 나에게 보내는 메세지 #속마음
28698,그 사람에게 너는 어떤 의미인지 읽어줄게!
30323,그 사람은 나를 얼마큼 좋아할까?
2239,유학·출장 가면 어떨까?
25891,자꾸 생각나는 그 사람의 속마음을 알고싶어!
39058,시험 면접 합격운!
25301,나는 그 사람과 연인이 될 가능성이 있을까?
25803,당신의 운명이 될 인연 & 앞으로의 사랑은?
22096,[궁합 쿠폰 전용] 그 사람과 나의 사주궁합
26141,"그사람, 나를 만날 생각이 있을까?"
29688,"그 사람과 나의 인연, 결혼인연일까? ❤️"
26130,"[애정, 연애] Yes or No💖"
55426,도화홍염관상_진짜가짜관상 패키지
26013,"너랑 나랑 썸일까?(속마음,연애조언)"
30446,그 사람은 나와 재회 할 마음이 있을까요??💜 #샐리타로
32161,다시 연락 올까? 재회에 대한 속마음
25538,지금 그 사람의 생각은?
35099,[깜짝 타임세일] 재회 사주: 그 사람과 다시 만날 운명일까?
32360,내 운명을 만나는 D-DAY는?
2365,내 도덕유형 진단
36220,"그사람의 속마음, 나에게원하는것, 미래, 운명의조언 🧧"
33639,"[총4000자] 지금, 그사람의 속마음은? 상대방이 원하는 것은? 나를 바라보게 하려면? 우리의 미래는?"
32796,"🍁가을연애운 : 내 곁을 지켜줄 따뜻한 인연👩‍❤️‍💋‍👨,그 사람과의 로맨스😍어떻게 흘러갈까??👀 #짝사랑 #썸 #싱글 #재회 #커플 모두 포함 (7카드/9200자)"
17608,가족과 화해하고 싶다면?
29719,한 달 간 나의 연애운에 들어와있는 사람
30001,그 사람과 나는 어떤 관계가 될까?
26403,나의 다음 연애 상대는 뉴페vs구페?
33353,그 사람이 나에게 품고 있는 생각과 감정은 뭘까?
28797,앞으로 그 사람과 어떻게 될까?
35235,재회확률 분석타로#그의진심
27212,컬러로 보는 그 사람의 속마음
33415,그 사람의 속마음과 앞으로 관계 방향은 어떻게 될까?
28902,지금 그 사람의 감정은 뭘까?
54701,추가 질문 1개_결혼 사주 즉문즉잡
43876,[페이백] 결혼 시뮬레이션 : 우리 2세 미리보기
25738,난 어떤 사람과 결혼할까?#결혼운
28432,그 사람도 나와 같은 마음일까?
28549,"지금 그 사람, 좋아하는 사람 있을까? ❤️"
32493,나를 향한 그 사람의 생각과 감정은 뭘까?
26654,반드시 만나게 될 나의 소울메이트
32194,그 사람의 솔직한 속마음을 알려줄게!
29721,2023년 하반기 연애운 심화편♡
33152,그 사람은 나에게 어떤 마음 변화가 있을까?
35285,"⛈이별 후, 넌 무슨 생각하니? 그사람의 이별 후 속마음."
21997,[행운의 사다리] 놓치면 후회할 인연의 외모와 특징
28762,[연락운] 📞그 사람 먼저 연락이 올까? 연락없는 진짜 이유는 뭘까?!
33219,그 사람에게 연락할까? 기다릴까?
30775,이 사람 진심일까요?
34046,그 사람과 3개월 뒤에 어떤 사이일까?
30942,"지금, 그 사람의 진짜 감정은 뭘까?"
29191,이 사람과 헤어지는 게 좋을까?
21146,(추천할인) 다음 달 우리 사이 어떨까?
27195,그 사람은 나를 어떤 이미지로 생각할까?
26329,그 사람이 너를 보는 이미지를 알려줄게!
26204,곧 사랑고백 할 사람
26138,타로최면으로 직접 만나보는 나의 미래배우자!
31933,그 사람을 붙잡을 방법은?#재회운
25471,"멀어진 우리, 너의 속마음은 어때?"
27119,"궁합, 그사람은 나의 인연일까?"
30878,그 사람이 나에게 느끼는 속마음
32980,"☠️악연구별법: 서로 상처를 주고 받는 그 사람과 나, 악연일까? 👿 알려드려요! 💘찰떡궁합으로 만드는 솔루션까지💉(7카드, 8000자)#짝사랑 #썸 #이별 #재회운 #커플"
26227,딱 한 장으로 알아보는 그 사람의 마음💝
38370,"핵심관계운💖 그 사람과 앞으로 이렇게 될 운명이에요..🥰 앞으로의 관계, 사귈 수 있을까? 없을까? 재회할까? 이대로 끝일까? (1카드 1500자)"
28901,현재 나에게 연락할까 말까 고민중인 사람이 있어요 ❤️
40315,나를 차단한 그사람의 진짜 속마음은?(4000자~)
25841,"커리어 양자택일, 둘 중에 뭐가 좋을까?"
30709,돌싱 사주: 이 사람과 재혼해도 될까?
33385,[연애운]나에게 다가올 새로운 인연👩‍❤‍👨
34141,숨겨진 진심 + 2025년 어떤 사이?
33449,[재회타로]내게 펼쳐질 그사람과 나의 미래🌈✨
2370,번아웃 증후군 진단
26123,한 달간 나의 횡재수는? #금전운
26117,지금 나를 좋아하는 사람은 누굴까?
26947,그 사람의 현재 속마음을 단 한장으로 알아보자
28816,그 사람은 나를 얼마나 생각할까?
31733,그 사람은 나와 어떻게 하고 싶은 걸까?
30811,앞으로 그 사람은 어떤 마음 변화가 있을까?
29225,그 사람은 지금 무슨 생각 중일까
29558,그사람의 속마음
34867,오늘 치게 될 시험의 운과 합격운은?
32956,앞으로 그 사람과 어떻게 될지 말해줄게!
27574,전연인 재회에 대한 모든 것
31207,나를 향한 그 사람의 숨겨진 속마음
31150,그 사람의 속마음과 앞으로 보일 행동
27541,나를 향한 그 사람의 마음은 뭘까?
26368,나를 생각하는 사람 (10카드)
37772,"[6개카드] 그사람의 비밀, 속마음⭐🌕🌛✉️"
34600,그 사람이 보는 나의 MBTI는?
25831,나와 만날 사람
2347,반려동물과 내 궁합
32260,너에 대한 그 사람의 생각을 읽어줄게!
25985,[이별] 나는 너한테 좋은 연인이었을까..?
26061,나는 왜 짧은 연애만 할까?
32458,그 사람이 너에게 진심으로 하고 싶은 말이 있대!
32924,그 사람이 너에게 보여 줄 행동 흐름을 알려줄게!
32527,그 사람과 나는 언제쯤 다시 만날 수 있을까?
30251,그 사람이 나에게 느끼는 감정은 뭘까?
30698,그 사람이 너에게 느끼는 호감도를 읽어줄게!
26221,🦋 그 사람도 날 좋아할까? 🦋
32790,그 사람은 지금까지 나에게 어떤 마음일까?
35398,너는 언제쯤 나에게 연락을 할까? [총4000자]
33364,"🙏행동운: 그 사람이 다가올까?내가 먼저 다가가면 어떨까 결정해드려요💝그래서 인연의 끝인지 아닌지, 관계의 결말까지! 🌝(7카드, 9000자) #재회 #썸 #짝사랑#커플 모두"
42358,"결혼운+임신운👰‍♀️👼: 결혼 상대와 결혼 이후의 만족도, 아이운 까지 궁금하다면 ! 7카드, 9999자/내 미래를 미리 알고 가요"
27711,그 사람은 나에게 어떤 감정인 걸까?
33020,그 사람은 나에게 어떻게 하고 싶은 걸까?
34779,그 사람과 너의 운명을 자세히 알려줄게!
28550,"헤어진 사람, 미련지수 ❤️ ___% ❤️"
36032,"🌸현재 이순간,상대방의 속마음은?🌸#타로라포"
31802,그 사람이 너에게 느끼는 감정 변화를 알려줄게!
33458,연락 먼저 올까? 재회에 대한 속마음
39161,[24년 삼일절 연휴] D-DAY 타로: 솔로 탈출까지 며칠 남았을까?
32463,사주팔자 : 크리스마스에 만나고 있을 운명의 짝
34868,[재회운] 너와 내가 재회할 가능성🌙
30087,그 사람이 너에게 진짜 하고 싶은 말
28895,"그 사람 나한테 무슨 생각일까? (feat. 연애, 썸)"
19526,2022년의 커리어 + 인간관계 어떨까? (하바별타 할인전용)
26881,그 사람은 나를 어떻게 생각할까?
30016,싸우고 난 후 연락이 없는데 연락이 올까?
34076,[재회운] 그대도 나와의 재회를 원하나요?🌙
33243,[속마음] 지금 그 사람도 나를 좋아할까?
35890,놓치면 안 될 3번의 기회: 50세 중년 이후
25893,새로운 인연을 기다리고 있나요?
30091,앞으로 그 사람은 나에게 어떤 행동을 할까?
30842,🌸그사람이 내게 정말 하고싶은 말은...?🌸 #타로라포
34544,[연락운] 그 사람의 속마음과 언제 연락이 올까?
26175,상대와의 재회운이 궁금하다면?
56647,2026년 커플 관계 보고서
28372,"나의 다음 연애는 언제, 어디서, 어떻게, 누구와 시작될까?"
28538,그 사람과의 연락운
32755,"그 사람과 나의 관계는 언제, 어떤 변화가 있을까?"
28829,"💜 심화솔로운 : 운명의 짝, 언제 다가올까, 이미 내곁에 있을까? 조언까지 (5000자, 7카드)"
32658,앞으로 그 사람과 나는 어떻게 될까?
36446,"솔로) 그 사람이 본 내 첫 인상, 이미지"
26031,그 사람은 나에게 호감 있나요?
27244,나만의속사정💋성적매력분석
27094,그 사람과 다시 만날 수 있을까? [재회운]
28180,좋아하는 그 사람의 속마음은? | 그대들의 센세
25755,분기마다 보는 {{이름}}님의 사업(재물) 성장세 타로리딩
32657,나에 대한 그 사람의 솔직한 감정은 뭘까?
29455,이 사람이 현재 나를 염탐하고 있어요 ❤️
25644,그 사람과 나의 재회운은?
31732,그 사람은 너에게 이 말을 하고 싶대!
52754,[특별혜택] 2025년 하반기 운세 보고서
2452,관계중독 진단
31404,그 사람과 나의 관계는 어떻게 될까?
33599,재회 속마음 + 앞으로의 행동은?
27811,"먼저 연락하면, 재회할 수 있을까? ❤️"
26169,"그사람 속마음, 나를 어떻게 생각해?"
33640,이직운에 이어질 직장생활은?
29725,당신의 소원이 이루어지는 정확한 시기
35220,손금으로 보는 우리 궁합
28366,그 사람이 당신을 어떻게 생각하는지 알려줄게요!
19128,사주로 보는 강점과 적성 (프로토)
25070,2023 신년운세 보고서
26590,내 생에 만나게 될 운명의 소울메이트
33019,그 사람과 너의 운명을 알려줄게!
26228,{{이름}}님에게 나타날 새로운 사랑 💛
29324,그 사람이 당신에게 전하고 싶은 속마음!
26215,그 사람의 감정을 알려줄게!
26164,그 사람은 나에게 호감이 있을까?
26657,나에게 곧 찾아올 새로운 인연은?
33321,그 사람과 나의 관계는 어떻게 될까?
32955,너를 향한 그 사람의 진심을 읽어줄게!
25726,그 사람과의 인연이 어떨까?
28904,나의 앞으로 금전운
29224,나의 진짜 인연은 도대체 누구일까?
30843,🌸그사람은 내게 다시 돌아올까?🌸#타로라포
26272,내 운명 지금 어디 있을까? | 유히로
28699,그 사람은 너에게 이렇게 행동할 거야!
25405,나에게 나타날 백마탄 왕자님은 어떤 사람일까..?
26245,(추천할인) 1년 뒤 그 사람과 무슨 사이일까?
25529,부모자녀는 처음이라서 🥲 : 올인원 심리검사&성격궁합
29521,🤍 나를 좋아하는 사람은 누구? 🤍
32497,[속마음] 그 사람이 {{이름}}님을 잊지 못하는 이유와 속마음
25135,(추천할인) 사주로 보는 투자 전략과 포트폴리오
31868,앞으로 그 사람과 어떻게 될지 전해줄게!
